id, folder, :math:`N_{r}`, :math:`N_{\theta}`, :math:`Np_{column}`, :math:`Np_{row}`, :math:`r_i / r_o`, :math:`r_o - r_i`, Chebyshev grid, rotation, magnetism, viscous heating, Ohmic heating, :math:`E`, :math:`Pr`, :math:`Pm`, :math:`Ra`, :math:`Ram`, Non slip boundary, Fixed :math:`T` at :math:`r_i`, :math:`T(r_i)`, Fixed :math:`\frac{dT}{dr}` at :math:`r_i`, :math:`\frac{dT}{dr}|_{r=r_i}`, Fixed :math:`T` at :math:`r_o`, :math:`T(r_o)`, Fixed :math:`\frac{dT}{dr}` at :math:`r_o`, :math:`\frac{dT}{dr}|_{r=r_o}`, Reference type, Heating type, :math:`n_{p}`, :math:`n_{\rho}`, :math:`n_{g}`, Hyper-diffusion, :math:`\alpha`, :math:`\beta`, 
 186,      256,      384,       64,      128,     -1.000000000000E+00,     -1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00, .FALSE., .TRUE.,     -1.000000015047E+30, .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000015047E+30, .DEFAULT.,     -1.000000015047E+30,        2,        0,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 187,      512,      768,      128,      256,     -1.000000000000E+00,     -1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00, .FALSE., .TRUE.,     -1.000000015047E+30, .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000015047E+30, .DEFAULT.,     -1.000000015047E+30,        2,        0,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 188,      256,      384,      128,      128,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-03,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.300000000000E+01,        3,        1,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+00,      3.000000000000E+00, 
 189,      256,      384,      128,      128,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-03,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.300000000000E+01,        3,        1,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+00,      3.000000000000E+00, 
 190,      384,      576,      128,      128,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      1.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.300000000000E+01,        3,        1,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      3.000000000000E+01,      3.000000000000E+00, 
 191,      192,      384,       16,       16,      7.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .FALSE., .TRUE., .TRUE.,      3.000000000000E-04,      1.000000000000E+00,     -1.000000000000E+00,     -1.000000000000E+00,      1.000000000000E+01, .FALSE., .DEFAULT.,     -1.000000015047E+30, .TRUE.,     -1.000000000000E+00, .DEFAULT.,     -1.000000015047E+30, .TRUE.,      2.300000000000E+01,        3,        1,      2.000000000000E+00,      5.000000000000E+00,     -1.000000015047E+30, .TRUE.,      1.000000000000E+01,      3.000000000000E+00, 
 192,      256,      768,      128,      128,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E+00,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 193,      512,     1536,      256,      512,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-02,      2.500000000000E+10,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      3.000000000000E+00,      7.000000000000E+00, 
 194,      512,      768,      256,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E-01,      1.000000000000E+10,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      4.000000000000E+00,      7.000000000000E+00, 
 195,      512,      768,      256,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      2.000000000000E-01,      5.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      5.000000000000E+00,      7.000000000000E+00, 
 196,      256,      768,      128,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E-01,      5.000000000000E-02,      2.500000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      4.000000000000E+00,      7.000000000000E+00, 
 197,      256,      768,      128,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 198,      256,      768,      128,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E+00,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      3.000000000000E+00,      6.000000000000E+00, 
 199,      512,     1536,      256,      512,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-07,      1.000000000000E+00,      3.000000000000E-02,      3.000000000000E+11,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      8.000000000000E+00,      5.000000000000E+00, 
 200,      512,     1536,      256,      512,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-07,      1.000000000000E+00,      5.000000000000E-02,      1.500000000000E+11,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      3.000000000000E+00,      1.000000000000E+01, 
 201,      512,     1536,      256,      512,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-07,      1.000000000000E+00,      2.000000000000E-01,      6.000000000000E+10,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      2.000000000000E+00,      9.000000000000E+00, 
 202,      128,      512,       64,       64,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 203,      128,      512,       32,       64,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 204,      128,      512,       32,       64,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 205,      512,     1536,      256,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-07,      1.000000000000E+00,      5.000000000000E-02,      1.500000000000E+11,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      3.000000000000E+00,      1.000000000000E+01, 
 206,      512,      768,      128,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      2.000000000000E-01,      5.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      5.000000000000E+00,      7.000000000000E+00, 
 207,      512,     1536,      256,      512,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-02,      2.500000000000E+10,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      3.000000000000E+00,      7.000000000000E+00, 
 208,      512,      768,      256,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E-01,      1.000000000000E+10,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      4.000000000000E+00,      7.000000000000E+00, 
 209,      512,      768,      256,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      2.000000000000E-01,      5.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      5.000000000000E+00,      7.000000000000E+00, 
 210,      256,      768,      128,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E-01,      5.000000000000E-02,      2.500000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      4.000000000000E+00,      7.000000000000E+00, 
 211,      256,      768,      128,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 212,      256,      768,      128,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E+00,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      3.000000000000E+00,      6.000000000000E+00, 
 213,      512,     1536,      256,      512,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-07,      1.000000000000E+00,      3.000000000000E-02,      3.000000000000E+11,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      8.000000000000E+00,      5.000000000000E+00, 
 214,      512,     1536,      256,      512,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-07,      1.000000000000E+00,      5.000000000000E-02,      1.500000000000E+11,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      3.000000000000E+00,      1.000000000000E+01, 
 215,      512,     1536,      256,      512,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-07,      1.000000000000E+00,      2.000000000000E-01,      6.000000000000E+10,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      2.000000000000E+00,      9.000000000000E+00, 
 216,      128,      512,       64,       64,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 217,      128,      512,       32,       64,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 218,      128,      512,       32,       64,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      0.000000000000E+00,      0.000000000000E+00, 
 219,      512,     1536,      256,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-07,      1.000000000000E+00,      5.000000000000E-02,      1.500000000000E+11,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .TRUE.,      3.000000000000E+00,      1.000000000000E+01, 
 220,      512,      768,      128,      256,      3.500000000000E-01,      1.000000000000E+00, .TRUE., .TRUE., .TRUE., .FALSE., .FALSE.,      1.000000000000E-06,      1.000000000000E+00,      2.000000000000E-01,      5.000000000000E+09,     -1.000000000000E+00, .TRUE., .TRUE.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .TRUE.,      0.000000000000E+00, .FALSE.,      0.000000000000E+00,        1,        0,     -1.000000015047E+30,     -1.000000015047E+30,      1.000000000000E+00, .FALSE.,      5.000000000000E+00,      7.000000000000E+00, 
